,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
23,23,5.2,0,0,0,0,0,12.4,32.8,0,37.4,0,0,0.1,0,6.6,42.3,50,18.3,1.8,0,25.4,0,0,0,25.8,10.4,0,6.9,0,0,28.1,27.7,0,0,0,0,0,17,0,5.6,50.7,-15.6,-26.3,6,10.5,429.9,1/7/2014
0,0,2,0,0,0,0,0,12.2,34.1,0,37.4,0,0,1.2,0.6,1.6,35,44.4,14.8,4.9,0,25.7,0,0,0,25.1,11.1,0,6.8,0,0,26.8,25,0,0,0,0,0,17,0,5.67,44.9,-14,-22.9,2.4,6.6,404.17,2/7/2014
1,1,4.6,0,0,0,0,0,12.3,33.7,0,0,0,0,4.6,4.6,3.8,32,50,18.2,11.7,0,25.9,0,0,0,25.3,11,0,6.3,0,0,28.5,27.8,0,0,0,0,0,17,0,5.67,37.8,21.5,9.4,-11.4,-11.6,352.87,2/7/2014
2,2,5,0,0,0,0,0,12.4,34,0,0,0,0,3.3,3.6,2.4,40.2,50,18.3,9.7,0,25.5,0,0,0,25.9,11,0,8.3,0,0,30,30.1,0,0,0,0,0,17,0,5.76,50.6,27.8,11.8,-22.9,-20.2,386.56,2/7/2014
3,3,3.2,0,0,0,0,0,12.4,34.9,0,0,0,0,4.5,3.2,1.1,38.9,50,18.2,8.3,0,25.7,0,0,0,25.8,11.6,0,9.3,0,0,28.9,29.4,0,0,0,0,0,17.2,0,5.67,50.1,22.6,10.1,-20.9,-13.6,380.17,2/7/2014
4,4,15.8,0,0,0,0,0,12.3,33.7,0,0,0,0,6.3,6.2,12.3,34.8,50,19,8.3,0,25.6,0,0,0,25.7,11.4,0,7.5,0,0,29.3,27.2,0,0,0,0,0,17,0,5.76,47.7,33,21.7,-21.8,-24.3,387.26,2/7/2014
5,5,17.2,0,0,0,0,0,12.4,34.2,0,0,0,0,8.9,5.8,9.1,23.4,50,18,21.8,0,25.6,0,0,0,26.1,11.1,0,20.2,0,0,38.6,18.8,0,0,0,0,0,15.5,0,5.76,50.4,25.5,12.4,-15.5,-26.1,416.56,2/7/2014
6,6,15.8,0,0,0,0,0,12.3,35.6,0,0,0,0,16.2,13.4,12.9,29.6,50,18.2,25,0,25.6,0,0,0,25.7,11.7,0,8.7,0,0,38.8,19,0,0,0,0,0,17.1,0,5.76,38.1,12.9,0,11.5,-8.3,403.36,2/7/2014
7,7,10.8,0,0,0,0,0,12.4,35.8,0,8.9,0,0,15.9,12.2,9.4,42.6,50.9,17.5,16.3,0,25.6,0,0,0,25.5,12.3,0,10.2,0,0,38.2,19.4,0,0,0,0,0,17.4,0,5.6,39.8,6,-8.5,-0.9,-9.7,439.8,2/7/2014
8,8,26.6,0,0,0,0,0,12.4,32.6,0,35.9,0,0,18.5,13.5,31,38.4,41.3,17.5,22.7,0,25.6,0,6.6,0,25.5,11,0,7.4,0,0,38.6,19.8,0,0,0,5.32,5.2,17.4,0,5.19,37.6,9.6,0,12.2,-14.8,488.61,2/7/2014
9,9,27.9,5.8,0,17.4,0,0,12.1,32.1,15.9,35.9,0,1.7,11.6,10.5,24.8,41,50.8,17.5,25.7,0,25.6,0,6.6,0,25,11.1,0,16.8,0,0,38.7,19.7,0,0,0,1,1,17.7,0,5.1,50.4,1.8,-8.2,20.7,-8.6,543.7,2/7/2014
10,10,10.5,18.2,11.5,17.9,0,0,12.3,34.2,21.5,35.9,0,1.7,10.2,6.9,10.2,47.1,51.8,17.5,13.6,0,25.5,0,6.6,0,25.7,10,0,25,0,0,38.4,18.9,0,0,0,5.2,5.2,17.4,0,5.05,50.2,-10.04,-6.5,1.4,-2,571.29,2/7/2014
11,11,14.6,18.3,18.6,17.8,0,0,12.2,33.5,21.3,35.9,0,0,17.2,10.1,13.6,45.3,50.9,17.5,22.3,0,25.7,0,6.6,0,25.5,10.2,0,6.9,0,15.8,37.9,19.3,0,0,0,5.2,5.2,17.4,0,4.5,45,-12.28,20.5,2,-21.6,585.68,2/7/2014
12,12,21.7,15.2,18.4,17.7,0,0,11.9,32.9,21.1,36,0,0,24.3,14.1,22.8,45.7,50.7,17.5,34.9,0,25.7,0,6.5,0,25.2,10,0,7.4,0,0,38.3,18.9,0,0,0,5.2,5.2,17.4,0,4.53,44.5,-12.3,15.05,14.4,-18.3,594.88,2/7/2014
13,13,31.3,0,0,17.2,0,0,11.7,32.7,22.3,36,0,0,17.4,14.4,27.5,34.7,50.8,17.5,30.2,0,25.7,0,6.6,0,25.7,9.9,0,14.5,0,0,33.8,19.1,0,0,0,5.2,5.2,17.2,0,4.59,47.54,-10.02,5.54,20.1,-16.6,559.71,2/7/2014
14,14,6.7,16.9,18.6,17.4,4.6,0,12,34.9,22.8,37.4,0,0,12.1,6.9,4.3,45,51.2,17.5,10.9,0,25.7,0,6.6,0,25.2,9.6,0,15.4,0,24.5,36.4,18.4,0,0,0,5.2,5.2,17.3,0,4.66,50.1,11.5,-4,-4.4,-5.3,565.66,2/7/2014
15,15,7.2,16.6,18.5,17.3,2.9,0,11.6,33.7,22.7,36.8,0,0,9.9,7.6,11.2,46.9,49.8,17.5,15.9,0,25.8,0,6.6,0,25.2,10.6,0,24.9,0,14.6,33.6,19,0,0,0,5.2,5.2,17.3,0,4.66,50.6,18.2,11.83,-1.3,-7.3,547.93,2/7/2014
16,16,6.7,17.3,18.6,17.6,0,0,11.6,33.7,22.3,36.8,0,0,3.3,4.2,6.3,45.2,50.9,17.5,9.3,0,25.6,0,6.6,0,25.2,10.2,0,21.5,0,24.6,34.2,19.1,0,0,0,5.2,5.2,17.8,0,5.2,46.9,6.8,-7.5,3.7,1.9,543.7,2/7/2014
17,17,5.2,18.2,18.6,17.4,0,0,11.9,33.6,20.8,35.8,7.5,10,0.9,0.8,6,0,3.1,0,5.7,0,25.8,0,6.6,0,9.1,3.6,22.9,22.6,0,24,2.8,0,0,0,0,5.2,5.2,17.8,0,5.21,50.2,0,-44.7,-15.9,-13.2,470.31,2/7/2014
18,18,8.2,18.4,18.4,17.5,0,0,12.1,34.7,21.2,37.5,0,0,4.2,3.3,9.4,47.4,50.4,17.5,10.9,0,25.7,0,0,0,26.1,0,0,0,0,0,38.7,0,0,0,0,5.2,5.2,17.7,0,5.3,46.4,5.2,-4.6,1.2,-3.3,482.9,2/7/2014
19,19,7.9,18.1,18.5,17.3,18.2,17.5,12,35.1,21.1,37.5,0,0,3,3,6.2,47.2,50.5,17.5,9.7,0,34.9,0,0,0,25.3,0,0,24.5,0,24.7,30.6,28.3,0,0,0,5.2,5.2,17.4,0,5.44,49.5,5.2,-8.6,2.9,-2.7,594.54,2/7/2014
20,20,10.2,17.5,18.4,17.5,18.3,17.4,12.8,34.5,20.9,39.3,0,0,5.1,3.8,15.1,47.4,50.1,17.5,8.4,0,35.4,0,0,0,25.5,11.2,0,12.5,0,16.5,30.5,27.1,0,0,0,5.2,5.2,17.2,0,5.44,47.4,18.2,18.04,-3.2,-5.5,565.8,2/7/2014
21,21,10.2,18.3,18.7,17.6,0,0,12.2,33.9,22.3,39.2,0,0,6.1,5.2,9.3,47.2,50.7,17.5,13,0,25.8,0,0,0,26.1,11.4,0,10.1,0,15.5,29.6,26.9,0,0,0,5.2,5.2,17.1,0,5.44,47.4,18.3,4.2,1.9,-6.2,528.94,2/7/2014
22,22,12.2,0,0,0,0,0,12.1,33.3,7.2,39.3,0,0,2.7,3.1,13.3,47.2,50.25,16.75,5.8,0,25.8,0,0,0,25.2,11.5,0,7.3,0,14.4,29.1,26.1,0,0,0,0,0,17,0,5.52,47.8,-11,-23.6,14,8.4,465.12,2/7/2014
23,23,5.1,0,0,0,0,0,12.2,33.4,0,39.6,0,0,5.8,5.7,8,36.5,50.7,16.9,9.5,0,25.7,0,0,0,25.3,0,0,9.5,0,15.1,29.9,26.1,0,0,0,0,0,17.2,0,5.59,50.2,2.9,-7.8,3.4,-12.1,441.59,2/7/2014
0,0,5.9,0,0,0,0,0,12,35.3,0,39.2,0,0,2.6,2.7,4.8,43.6,51.3,17.1,6.1,0,25.7,0,0,0,25.7,0,0,8.7,0,0,30,26.1,0,0,0,0,0,21.8,0,5.6,46,18.4,5.4,-13,-12.1,411.5,3/7/2014
1,1,6,0,0,0,0,0,12.1,34.1,0,39.3,0,0,3.7,1.9,0.9,41.4,51.53,17.18,7.5,0,25.8,0,0,0,25.9,0,0,8.9,0,0,31.6,26.1,0,0,0,0,0,21.7,0,5.55,39.1,43.8,30.2,-36.4,-29.2,391.86,3/7/2014
2,2,3.6,0,0,0,0,0,12.2,34.2,0,39.3,0,0,6.3,3.3,4.5,31.1,36.53,12.18,10.5,0,25.8,0,0,0,26.1,0,0,9,0,0,29.8,26.3,0,0,0,0,0,21.6,0,5.5,47.3,40.8,28.1,-37.2,-34.3,387.71,3/7/2014
3,3,11,0,0,0,0,0,12,33.8,0,39.4,0,0,6.5,5.5,7.9,10.4,44.7,14.9,19.2,0,25.8,0,0,0,26.1,0,0,8.1,0,0,29.8,26.3,0,0,0,0,0,21.5,0,5.67,38.1,39.1,24.6,-33.3,-36.2,392.47,3/7/2014
4,4,13.3,0,0,0,0,0,12.1,33.8,0,39.2,0,0,7.7,5.4,8.2,19.9,45.15,15.05,17.9,0,25.7,0,0,0,26.6,12.1,0,7.3,0,0,0,28.5,0,0,0,0,0,21.3,0,5.67,38.7,35.8,25.6,-28.3,-33.7,384.17,3/7/2014
5,5,10,0,0,0,0,0,12.2,33.9,0,39.6,0,0,2.7,2.6,5.2,36.2,51.08,17.03,13.5,0,25.6,0,0,0,26.3,9.8,0,6.5,0,0,0,34.7,0,0,0,0,0,21.4,0,5.84,50.6,24.4,15.2,-24.1,-23.1,412.35,3/7/2014
6,6,7.4,0,0,0,0,0,12,33.5,0,39.4,0,0,5.5,6.2,5.2,43.2,44.4,14.8,15.3,0,25.8,0,0,0,25.3,11.5,0,7.7,0,0,0,35.1,0,0,0,0,0,21,0,5.76,49,2.4,-5.8,2.8,-2.1,410.76,3/7/2014
7,7,16.5,0,0,0,0,0,12.1,33.6,0,39.4,0,0,7.6,6.7,7.1,42.7,42,17.5,18.7,0,25.8,0,0,0,25.8,12.5,0,7.9,0,0,27.2,30.2,0,0,0,0,0,20.5,0,5.5,37.7,3.3,-6.8,5.2,-2.1,437.4,3/7/2014
8,8,22.1,0,0,0,0,0,12.1,32,6.1,37,0,0,3.4,4.6,9.3,47.1,50.4,17.5,13.7,0,26,0,0,0,25.6,11.6,0,24.6,0,14.3,27.5,27.6,0,0,0,5.2,5.2,20.4,0,5.4,15.3,25.8,10.1,-14.8,-19.4,462.3,3/7/2014
9,9,11.6,18.2,17,17.7,16.5,0,12.4,32.5,21.3,35.2,0,0,7.5,4.4,8.6,46.3,47,0,15.2,0,25.4,0,6.6,0,26.1,11.6,0,8.4,0,15.8,27.5,27.7,0,0,0,5.2,5.2,20.5,0,5.36,37.9,19.9,8.4,-11.8,-11.7,529.86,3/7/2014
10,10,14.8,18.4,18.5,17.8,18.6,0,12.2,32.1,21.2,35.8,0,0,7.9,5.3,8.8,47.3,47,0,16.5,0,25.7,0,6.6,0,25.9,11,0,7.8,0,15.2,29,28.8,0,0,0,5.2,5.2,22.6,0,5.21,39.3,13.1,3.1,-4,-11.4,548.91,3/7/2014
11,11,12.5,18.2,17.2,17.5,17.1,0,12,31.6,20.8,35.8,0,0,18.9,9.5,10,41.7,40,17.5,29.8,0,25.5,0,6.6,0,25.6,10.5,0,6.8,0,0,27.9,26.7,0,0,0,5.2,5.2,22.2,0,5.21,50.2,-1.6,-12.7,12.7,-8.9,578.21,3/7/2014
12,12,7,16.5,18.6,17.7,18.6,0,12.1,31.8,21.3,36.9,0,0,9.6,7.4,2.1,41.6,50.1,17.5,8.5,0,25.4,0,6.6,0,26.1,11.3,0,9.1,0,16.1,28,27.2,0,0,0,5.2,5.2,21.4,0,4.97,50.4,-1.8,-11.3,13.5,4.1,549.77,3/7/2014
13,13,13.2,0,18.5,17.4,0,0,11.8,31.7,21,37,0,0,12.4,9.3,12.9,31.6,49,17.5,32.3,0,25.4,0,6.6,0,26.3,11.4,0,0,0,0,28.3,28.1,0,0,0,5.2,5.2,22.1,0,4.82,47.6,-4.2,-16.4,14.8,-7.9,540.32,3/7/2014
14,14,10.4,0,18.6,17.6,0,0,11.8,31.8,21.4,38.2,0,0,23.3,12.1,27.8,10,50.4,17.5,29,0,25.4,0,6.6,0,25.6,11.2,0,0,0,0,26.9,26.6,0,0,0,5.2,5.2,22.1,0,4.72,44.7,27.1,12.7,4.8,-27.4,506.92,3/7/2014
15,15,10.3,0,11.3,7.7,0,0,11.8,33.4,21.4,38.8,0,0,21.6,14.8,22.6,22.2,40.4,17.5,34.4,0,25.3,0,6.6,0,25.5,11.1,0,8,0,0,27.3,27.6,0,0,0,5.2,5.2,22.2,0,5.84,41.9,22.2,9.2,16.2,-15.2,487.54,3/7/2014
16,16,26.3,0,0,0,0,0,12,33.4,0,38.2,0,0,24.3,10.3,17.29,22.6,51.5,17.5,26,0,25.5,0,6.6,0,25.4,11.8,0,15.9,0,0,27.6,28.8,0,0,0,0,0,22.2,0,5.66,50.7,6.2,0,17,-14.9,491.25,3/7/2014
17,17,21.4,0,0,0,0,0,12,33.6,0,39,0,0,21.3,10.3,20.56,22.6,49.9,17.5,23.3,0,25.4,0,6.6,0,25.8,12.2,8.3,7.8,0,0,27.7,27.2,0,0,0,0,0,22.2,0,5.84,50.5,8.4,0,11.5,-13.2,484.3,3/7/2014
18,18,27.1,0,0,0,0,0,12.1,33.5,0,39,0,0,22.6,15.9,20.8,22.6,50.6,17.5,37.2,0,25.4,0,0,0,24,12.3,0,7.7,0,0,27.8,27.3,0,0,0,0,0,22.2,0,5.73,37.9,6.5,0,13.7,-18.8,487.83,3/7/2014
19,19,33,0,0,18.1,0,0,12.4,33.8,21.3,39,0,0,25.7,13.2,25.7,44.2,41.3,17.5,36,0,25.4,0,0,0,25.5,12.7,0,9.4,0,0,25.2,29.9,0,0,0,5.2,5.2,22.2,0,5.7,43.1,4.8,-4.6,22,-15.2,563.7,3/7/2014
20,20,35,0,0,0,0,0,12.3,33.9,2.9,41,0,0,33.2,21,29.1,47.5,41.3,17.5,30.8,0,25.7,0,0,0,26,12.5,0,7.2,0,0,27.3,27.6,0,0,0,0,0,21.4,0,5.6,50.3,14.8,8.3,13.1,-30.2,543.1,3/7/2014
21,21,38.7,0,0,0,0,0,12.3,28,2.9,0,0,0,35.9,21.2,36.5,47.1,40.8,17.5,42,0,25.7,0,0,0,26,12.6,0,8,0,0,31.2,27.6,0,0,0,0,0,22.2,0,5.4,37.9,21.6,19.3,15.3,-38.1,501.4,3/7/2014
22,22,34.3,0,0,0,0,0,0,0,0,0,0,0,31.4,22,34.1,9.9,50.5,17.5,41.5,0,25.7,0,0,0,25.3,11.9,0,7.1,0,0,29.6,27.3,0,0,0,0,0,21.4,0,5.2,38,-9.2,-18.6,41.3,-12.7,431.9,3/7/2014
23,23,35.5,0,0,0,0,0,0,0,0,0,0,0,37.9,22.5,31.8,0,44.85,14.95,42.3,0,25.7,0,0,0,25.3,11.4,0,8.5,0,0,31.5,28,0,0,0,0,0,22.3,0,5.5,22.8,4.4,-5.1,28.4,-25.1,408.2,3/7/2014
0,0,38.7,0,0,0,0,0,0,0,0,0,0,0,38.4,22.4,36.2,0,39.1,0,41.4,0,25.8,0,0,0,25.7,11.1,0,0,0,0,30.7,27.1,0,0,0,0,0,22.3,0,5.6,23.1,14.5,10.2,12.6,-37.4,387.7,4/7/2014
1,1,39.3,0,0,0,0,0,0,0,0,0,0,0,38.3,22.5,38.8,0,32.3,0,43.7,0,25.8,0,0,0,25.8,12.3,0,7.5,0,0,29.9,26.9,0,0,0,0,0,22.1,0,5.6,0,28.2,21.9,2,-52.2,370.9,4/7/2014
2,2,39.2,0,0,0,0,0,0,0,0,0,0,0,39.3,20.4,38.7,0,27,0,44,0,25.7,0,0,0,25.2,11.6,0,8.6,0,0,30.1,28,0,0,0,0,0,22.1,0,5.52,0,39.3,33.9,-9.8,-59.8,361.82,4/7/2014
3,3,38.9,0,0,0,0,0,0,0,0,0,0,0,39.3,22.5,38.5,0,0,0,44,0,25.8,0,0,0,25.7,12.4,0,7.6,0,0,29.6,27.6,0,0,0,0,0,22.3,0,5.55,18.4,29.8,26.8,0.2,-53.2,354.55,4/7/2014
4,4,39.3,0,0,0,0,0,0,0,0,0,0,0,39.5,22.5,38.9,0,0,0,43.5,0,25.6,0,6.6,0,23.2,12.8,0,7,0,0,29.6,27.8,0,0,0,0,0,22.2,0,5.52,19.8,30.3,28.4,4.1,-53.2,354.22,4/7/2014
5,5,37.4,0,0,0,0,0,0,0,0,0,0,0,39.5,22.4,39.3,0,39.4,0,44,0,25.7,0,6.6,0,26.3,11.9,0,7.8,0,0,30,27.5,0,0,0,0,0,22.5,0,5.6,0,27.2,17.4,-0.4,-52.9,394.6,4/7/2014
6,6,39.2,0,0,0,0,0,0,0,0,0,0,0,39.5,22.6,39.7,0,39.5,0,43.8,0,25.6,0,6.6,0,26.3,12.3,0,8.1,0,0,29.5,27.2,0,0,0,0,0,22.4,0,5.52,0,8.8,3.1,23.5,-31.8,384.22,4/7/2014
7,7,39.2,0,0,0,0,0,0,0,0,0,0,0,39.4,22.3,39.2,0,42.7,17.5,44,0,25.7,0,6.6,0,26.4,12.4,0,13,0,0,30.2,27.7,0,0,0,0,0,22.4,0,5.52,0,5.9,-3.1,32.4,-29.8,408.82,4/7/2014
8,8,36.9,0,0,0,0,0,0,0,0,0,0,0,39.5,22.5,38,0,50.4,17.5,42,0,25.6,0,4.5,0,25.8,11.1,0,18.7,0,0,31.1,27.5,0,0,0,0,0,22.3,0,5.37,48.4,5.4,-9.8,30.3,-31.3,472.57,4/7/2014
9,9,37.3,0,0,0,0,0,10.5,25.3,0,0,0,0,37.5,22.5,37.3,32.5,50.4,17.5,40,0,25.9,0,0,0,25.7,12,0,7,0,15.2,27.8,27.5,0,0,0,0,0,22,0,5.25,38,7.7,7.2,27.4,-34.8,509.65,4/7/2014
10,10,37.54,0,0,0,0,0,11.1,33.6,0,0,0,0,36.7,22.4,38.7,40.2,51,17.5,41.2,0,25.9,0,0,0,24.6,11.5,0,15,0,14.8,27.2,27,0,0,0,0,0,22,0,5,47.9,9.3,3.2,27.2,-28.8,539.94,4/7/2014
11,11,34.2,0,0,0,0,0,12,33.4,0,0,0,0,38.1,22.4,34.8,44.2,50.7,17.5,39.1,0,25.7,0,0,0,25.9,11.8,0,24.8,0,19.5,27.1,27.1,0,0,0,0,0,21.9,0,4.8,47.5,9.4,-4.2,26.1,-25.1,556.3,4/7/2014
12,12,33.4,0,0,0,0,0,11.9,33.3,0,1.3,0,0,20.6,15.3,31.1,45.4,50.9,17.5,29.6,0,25.9,0,0,0,26.5,12.3,23.9,24.4,0,24.7,27.1,26.7,0,0,0,0,0,21.9,0,4.62,50.1,11.1,0,21.7,-16.1,541.72,4/7/2014
13,13,37.1,0,0,0,0,0,11.7,32.7,0,37.4,0,0,37.3,21.9,39.5,45.5,50.6,17.5,41.8,0,25.6,0,0,0,26.1,11.9,0,0,0,0,26.2,26,0,0,0,0,0,22.1,0,4.59,37.6,4.9,0,32.8,-25.3,540.69,4/7/2014
14,14,18.9,0,0,0,0,0,10.1,32.6,0.7,37.7,0,0,24.2,14.9,19.1,45.2,49.5,17.5,36.1,0,25.7,0,6.4,3.4,25.1,10.6,23.8,23.5,0,23.4,26.7,25.5,0,0,0,0,0,22.1,0,4.55,40.7,-4.8,-12.4,21.1,-6.8,570.85,4/7/2014
15,15,21.7,0,0,0,0,0,11.9,33.3,21.2,38,0,0,32.6,22.5,21.3,45.4,51.2,17.5,36.2,0,25.7,0,6.6,6.5,26.8,11.7,0,11.5,0,0,26.9,26.4,0,0,0,0,0,21.3,0,4.92,37.5,31.1,16.7,-0.4,-39.9,551.12,4/7/2014
